ANNO_EROG,ATS_ID,ATS_DESC,COORDINATA_GEOGRAFICA_X,COORDINATA_GEOGRAFICA_Y,POSIZIONE_ATS,LIV_4_ID,LIV_4_DESC,ATC_ID,ATC_DESC,CATEGORIA,GIORNI,POP,DDD_1000_AB_DIE
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA01,AMPICILLINA,Access,2460.5,1290579,0.005
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01XX,ALTRI ANTIBATTERICI,J01XX01,FOSFOMICINA,Watch,82094.36,1107441,0.203
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01BA,AMFENICOLI,J01BA02,TIAMFENICOLO,Access,8.5,510272,0
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD09,CEFODIZIME,Watch,978.5,1194405,0.002
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF05,FLUCLOXACILLINA,Access,1812,3099770,0.002
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD02,CEFTAZIDIMA,Watch,4193.2,3464423,0.003
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA06,BACAMPICILLINA,Access,29616,3087115,0.026
2014,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR01,AMPICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,391.5,465464,0.002
2018,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC10,CEFPROZIL,Watch,459,1119687,0.001
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD09,CEFODIZIME,Watch,2261.5,3011613,0.002
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD13,CEFPODOXIMA,Watch,71305,1163407,0.168
2016,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01AA,TETRACICLINE,J01AA04,LIMECICLINA,Watch,17094,497447,0.094
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF04,OXACILLINA,Access,7,117512,0
2018,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01FF,LINCOSAMIDI,J01FF02,LINCOMICINA,Watch,111.09,317494,0.001
2018,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR02,AMOXICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,3197601.6,1111035,7.885
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01AA,TETRACICLINE,J01AA04,LIMECICLINA,Watch,93450,3120303,0.082
2018,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01GB,ALTRI AMINOGLICOSIDI,J01GB03,GENTAMICINA,Access,4,45871,0
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR02,AMOXICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,3812144.7,1434852,7.279
2019,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01CE,PENICILLINE SENSIBILI ALLE BETA-LATTAMASI,J01CE08,BENZILPENICILLINA BENZATINICA,Access,257,1211082,0.001
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR01,AMPICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,30.34,777214,0
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01BA,AMFENICOLI,J01BA02,TIAMFENICOLO,Access,23,195859,0
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR05,PIPERACILLINA E INIBITORE DELLA BETA-LATTAMASI,Watch,476.42,1003225,0.001
2018,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01AA,TETRACICLINE,J01AA02,DOXICICLINA,Access,81430,1119687,0.199
2019,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC10,CEFPROZIL,Watch,1182,1120765,0.003
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC10,CEFPROZIL,Watch,762,1075093,0.002
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01AA,TETRACICLINE,J01AA08,MINOCICLINA,Reserve,27656,1033973,0.073
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01MB,ALTRI CHINOLONICI,J01MB04,ACIDO PIPEMIDICO,,1330,2895678,0.001
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01XD,DERIVATI IMIDAZOLICI,J01XD01,METRONIDAZOLO,Access,62.37,2446274,0
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01FF,LINCOSAMIDI,J01FF01,CLINDAMICINA,Access,586.71,321999,0.005
2019,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01XE,DERIVATI NITROFURANICI,J01XE01,NITROFURANTOINA,Access,170,537680,0.001
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA12,PIPERACILLINA,Watch,39.41,812081,0
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01GB,ALTRI AMINOGLICOSIDI,J01GB01,TOBRAMICINA,,550.71,1435052,0.001
2015,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01MA,FLUOROCHINOLONI,J01MA10,RUFLOXACINA,Watch,654,497709,0.004
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01XE,DERIVATI NITROFURANICI,J01XE01,NITROFURANTOINA,Access,70,208692,0.001
2019,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01XD,DERIVATI IMIDAZOLICI,J01XD01,METRONIDAZOLO,Access,0.99,143194,0
2018,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01XD,DERIVATI IMIDAZOLICI,J01XD01,METRONIDAZOLO,Access,26.07,64913,0.001
2015,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01DB,CEFALOSPORINE DI PRIMA GENERAZIONE,J01DB04,CEFAZOLINA,Access,120.45,494539,0.001
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01MA,FLUOROCHINOLONI,J01MA14,MOXIFLOXACINA,Watch,35685,3372450,0.029
2019,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD13,CEFPODOXIMA,Watch,78433,1435054,0.15
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD14,CEFTIBUTEN,Watch,48307.2,1204808,0.11
2018,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD09,CEFODIZIME,Watch,2060,464377,0.012
2018,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01XA,ANTIBATTERICI GLICOPEPTIDICI,J01XA02,TEICOPLANINA,Watch,688.5,776834,0.002
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01MA,FLUOROCHINOLONI,J01MA03,PEFLOXACINA,Watch,708,992275,0.002
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01EE,"ASSOCIAZIONI DI SULFONAMIDI CON TRIMETOPRIM, INCLUSI I DERIV",J01EE01,SULFAMETOXAZOLO E TRIMETOPRIM,Access,63416.09,777288,0.224
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC10,CEFPROZIL,Watch,762,1050778,0.002
2018,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR01,AMPICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,27.28,867368,0
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01XA,ANTIBATTERICI GLICOPEPTIDICI,J01XA02,TEICOPLANINA,Watch,634,3011613,0.001
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01EE,"ASSOCIAZIONI DI SULFONAMIDI CON TRIMETOPRIM, INCLUSI I DERIV",J01EE01,SULFAMETOXAZOLO E TRIMETOPRIM,Access,295474.17,3405262,0.238
2019,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01AA,TETRACICLINE,J01AA02,DOXICICLINA,Access,20610,321218,0.176
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD02,CEFTAZIDIMA,Watch,2188.31,1163959,0.005
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01FA,MACROLIDI,J01FA06,ROXITROMICINA,Watch,12380,1175844,0.029
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF04,OXACILLINA,Access,187,624567,0.001
2015,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01MA,FLUOROCHINOLONI,J01MA06,NORFLOXACINA,Watch,4606,481326,0.026
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC01,CEFOXITINA,Watch,3.06,78011,0
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01FA,MACROLIDI,J01FA06,ROXITROMICINA,Watch,19322,3437922,0.015
2018,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01AA,TETRACICLINE,J01AA02,DOXICICLINA,Access,65510,1070354,0.168
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF04,OXACILLINA,Access,15,211303,0
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01MA,FLUOROCHINOLONI,J01MA10,RUFLOXACINA,Watch,132,752793,0
2019,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01XA,ANTIBATTERICI GLICOPEPTIDICI,J01XA02,TEICOPLANINA,Watch,125.5,721245,0
2014,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01FF,LINCOSAMIDI,J01FF02,LINCOMICINA,Watch,457.08,537037,0.002
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01FA,MACROLIDI,J01FA06,ROXITROMICINA,Watch,15810,1163959,0.037
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR01,AMPICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,555.75,1282698,0.001
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR05,PIPERACILLINA E INIBITORE DELLA BETA-LATTAMASI,Watch,1120.7,2985869,0.001
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01EE,"ASSOCIAZIONI DI SULFONAMIDI CON TRIMETOPRIM, INCLUSI I DERIV",J01EE01,SULFAMETOXAZOLO E TRIMETOPRIM,Access,34999.53,338990,0.283
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01FA,MACROLIDI,J01FA01,ERITROMICINA,Watch,672,2895678,0.001
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC01,CEFOXITINA,Watch,29.58,844336,0
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01MA,FLUOROCHINOLONI,J01MA06,NORFLOXACINA,Watch,8491,294421,0.079
2018,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01MA,FLUOROCHINOLONI,J01MA12,LEVOFLOXACINA,Watch,552544,1148850,1.318
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01FA,MACROLIDI,J01FA07,JOSAMICINA,Watch,423,903015,0.001
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD16,CEFDITOREN,Watch,47840,986340,0.133
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01MA,FLUOROCHINOLONI,J01MA02,CIPROFLOXACINA,Watch,350248.5,1160763,0.827
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01DE,CEFALOSPORINE DI QUARTA GENERAZIONE,J01DE01,CEFEPIME,Watch,1389.5,949451,0.004
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD09,CEFODIZIME,Watch,188,949451,0.001
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01MA,FLUOROCHINOLONI,J01MA03,PEFLOXACINA,Watch,794,949451,0.002
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01FA,MACROLIDI,J01FA01,ERITROMICINA,Watch,2000.4,1320102,0.004
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01XE,DERIVATI NITROFURANICI,J01XE01,NITROFURANTOINA,Access,70,387396,0
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01AA,TETRACICLINE,J01AA04,LIMECICLINA,Watch,22554,696924,0.089
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01FA,MACROLIDI,J01FA06,ROXITROMICINA,Watch,9336,1074871,0.024
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01GB,ALTRI AMINOGLICOSIDI,J01GB01,TOBRAMICINA,,659.54,1162351,0.002
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01AA,TETRACICLINE,J01AA08,MINOCICLINA,Reserve,12564,1110396,0.031
2014,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01MB,ALTRI CHINOLONICI,J01MB04,ACIDO PIPEMIDICO,,1800,465464,0.011
2018,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01FA,MACROLIDI,J01FA06,ROXITROMICINA,Watch,3086,770274,0.011
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01FA,MACROLIDI,J01FA06,ROXITROMICINA,Watch,15360,1160763,0.036
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD02,CEFTAZIDIMA,Watch,1648.21,1162351,0.004
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01XX,ALTRI ANTIBATTERICI,J01XX08,LINEZOLID,Reserve,45,986528,0
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01FF,LINCOSAMIDI,J01FF02,LINCOMICINA,Watch,1374.51,1107441,0.003
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01MA,FLUOROCHINOLONI,J01MA07,LOMEFLOXACINA,Watch,8370,3120303,0.007
2018,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01FA,MACROLIDI,J01FA11,MIOCAMICINA,,234,274987,0.002
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01AA,TETRACICLINE,J01AA04,LIMECICLINA,Watch,90006,3252570,0.076
2019,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01FA,MACROLIDI,J01FA06,ROXITROMICINA,Watch,12464,1162241,0.029
2016,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01GB,ALTRI AMINOGLICOSIDI,J01GB01,TOBRAMICINA,,488.27,531343,0.003
2018,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR05,PIPERACILLINA E INIBITORE DELLA BETA-LATTAMASI,Watch,204.4,243162,0.002
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA12,PIPERACILLINA,Watch,8.75,137425,0
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD16,CEFDITOREN,Watch,46960,1065429,0.121
2018,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01DE,CEFALOSPORINE DI QUARTA GENERAZIONE,J01DE01,CEFEPIME,Watch,460.75,645438,0.002
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01XE,DERIVATI NITROFURANICI,J01XE01,NITROFURANTOINA,Access,60,65270,0.003
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD14,CEFTIBUTEN,Watch,11184,337302,0.091
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01AA,TETRACICLINE,J01AA05,METACICLINA,Watch,264,905152,0.001
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01FA,MACROLIDI,J01FA11,MIOCAMICINA,,9437,3405262,0.008
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01XB,POLIMIXINE,J01XB01,COLISTINA,Reserve,132.66,440423,0.001
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01FA,MACROLIDI,J01FA11,MIOCAMICINA,,5289,1042815,0.014
2019,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD14,CEFTIBUTEN,Watch,8792.4,336339,0.072
2018,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF05,FLUCLOXACILLINA,Access,1008,1046862,0.003
2018,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01XE,DERIVATI NITROFURANICI,J01XE01,NITROFURANTOINA,Access,90,295686,0.001
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01GB,ALTRI AMINOGLICOSIDI,J01GB01,TOBRAMICINA,,596.39,1160763,0.001
2014,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01FA,MACROLIDI,J01FA01,ERITROMICINA,Watch,4312.8,534036,0.022
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD04,CEFTRIAXONE,Watch,13710.03,338291,0.111
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF04,OXACILLINA,Access,10,249316,0
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD08,CEFIXIMA,Watch,625625,3405262,0.503
2018,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC01,CEFOXITINA,Watch,7.99,288729,0
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01DD,CEFALOSPORINE DI TERZA GENERAZIONE,J01DD01,CEFOTAXIMA,Watch,504,1042615,0.001
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),J01FA,MACROLIDI,J01FA15,TELITROMICINA,Watch,615,987780,0.002
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF05,FLUCLOXACILLINA,Access,2136,696924,0.008
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01FA,MACROLIDI,J01FA01,ERITROMICINA,Watch,9882,1390034,0.019
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),J01FA,MACROLIDI,J01FA09,CLARITROMICINA,Watch,830867,1204808,1.889
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01MA,FLUOROCHINOLONI,J01MA10,RUFLOXACINA,Watch,918,2860233,0.001
2019,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01XX,ALTRI ANTIBATTERICI,J01XX01,FOSFOMICINA,Reserve,156631.68,1435054,0.299
2016,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01MB,ALTRI CHINOLONICI,J01MB04,ACIDO PIPEMIDICO,,1270,648764,0.005
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01FA,MACROLIDI,J01FA15,TELITROMICINA,Watch,595,1194405,0.001
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),J01XE,DERIVATI NITROFURANICI,J01XE01,NITROFURANTOINA,Access,220,206765,0.003
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01GB,ALTRI AMINOGLICOSIDI,J01GB06,AMIKACINA,Access,4442,3054777,0.004
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01FA,MACROLIDI,J01FA11,MIOCAMICINA,,10320,3426401,0.008
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR05,PIPERACILLINA E INIBITORE DELLA BETA-LATTAMASI,Watch,1124.06,1274771,0.002
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01CR,"ASSOCIAZIONI DI PENICILLINE, INCLUSI GLI INIBITORI DELLE BET",J01CR01,AMPICILLINA E INIBITORE DELLA BETA-LATTAMASI,Access,38.21,1197091,0
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF04,OXACILLINA,Access,10,655287,0
2017,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),J01DE,CEFALOSPORINE DI QUARTA GENERAZIONE,J01DE01,CEFEPIME,Watch,472.25,290735,0.004
2017,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),J01CA,PENICILLINE AD AMPIO SPETTRO,J01CA12,PIPERACILLINA,Watch,52.78,419652,0
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01DE,CEFALOSPORINE DI QUARTA GENERAZIONE,J01DE01,CEFEPIME,Watch,2546.25,3011613,0.002
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),J01CF,PENICILLINE RESISTENTI ALLE BETA-LATTAMASI,J01CF05,FLUCLOXACILLINA,Access,4842,3120303,0.004
2018,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),J01DC,CEFALOSPORINE DI SECONDA GENERAZIONE,J01DC04,CEFACLORO,Watch,32509,1435054,0.062
