CLASSIFICAZIONE da REPORT,VACCINO,Patologia,Inizio Sintomi Anno,Sesso,Età Classe,Numero Pratiche,Popolazione Residente,Tasso Età-Sesso (x100'000),Tasso Regione(x 100000),Tasso Regione(x 100000) 1,Tasso
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",F,15-19,1,204990,0.49,0,0,0.49
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",F,20-24,1,217384,0.46,0,0,0.46
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",F,25-29,0,273498,0,0,0,0
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",F,30-34,2,365378,0.55,0,0,0.55
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",F,35-39,1,401789,0.25,0,0,0.25
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",F,40-44,0,411254,0,0,0,0
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",F,45-49,2,352923,0.57,0,0,0.57
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",F,50-54,2,315687,0.63,0,0,0.63
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",F,55-59,6,316254,1.9,0,0,1.9
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",F,60-64,1,292128,0.34,0,0,0.34
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",F,65-69,3,299075,1,0,0,1
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",F,70-74,2,260863,0.77,0,0,0.77
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",F,75-79,2,231069,0.87,0,0,0.87
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",F,80-84,0,180007,0,0,0,0
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",F,Da 85,0,159177,0,0,0,0
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",M,00-04,7,242138,2.89,0,0,2.89
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",M,05-09,1,229892,0.44,0,0,0.44
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",M,10-14,3,216731,1.38,0,0,1.38
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",M,15-19,1,219871,0.46,0,0,0.46
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",M,20-24,2,227979,0.88,0,0,0.88
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",M,25-29,1,284044,0.35,0,0,0.35
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",M,30-34,1,387708,0.26,0,0,0.26
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",M,35-39,1,430978,0.23,0,0,0.23
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",M,40-44,2,434892,0.46,0,0,0.46
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",M,45-49,2,361064,0.55,0,0,0.55
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",M,50-54,4,312251,1.28,0,0,1.28
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",M,55-59,2,304849,0.66,0,0,0.66
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",M,60-64,1,274400,0.36,0,0,0.36
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",M,65-69,3,267499,1.12,0,0,1.12
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",M,70-74,2,211369,0.95,0,0,0.95
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",M,75-79,1,157227,0.64,0,0,0.64
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",M,80-84,0,95102,0,0,0,0
MALATTIE BATTERICHE,,MENINGITI BATTERICHE,"2,008",M,Da 85,1,53493,1.87,0,0,1.87
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",?,00-04,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",?,05-09,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",?,15-19,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",?,20-24,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",?,25-29,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",?,30-34,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",?,35-39,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",?,40-44,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",?,45-49,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",?,50-54,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",?,55-59,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",?,60-64,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",?,65-69,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",?,70-74,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",?,75-79,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",?,80-84,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",?,Da 85,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",F,00-04,65,204801,31.74,0,0,31.74
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",F,05-09,41,233829,17.53,0,0,17.53
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",F,10-14,48,234070,20.51,0,0,20.51
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",F,15-19,60,224886,26.68,0,0,26.68
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",F,20-24,27,222685,12.13,0,0,12.13
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",F,25-29,8,248027,3.23,0,0,3.23
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",F,30-34,4,276331,1.45,0,0,1.45
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",F,35-39,2,318785,0.63,0,0,0.63
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",F,40-44,1,387902,0.26,0,0,0.26
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",F,45-49,2,412848,0.48,0,0,0.48
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",F,50-54,0,415835,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",F,55-59,3,354869,0.85,0,0,0.85
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",F,60-64,1,311238,0.32,0,0,0.32
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",F,65-69,0,303649,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",F,70-74,0,272255,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",F,75-79,0,265069,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",F,80-84,0,207248,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",F,Da 85,0,234246,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",M,00-04,81,216323,37.44,0,0,37.44
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",M,05-09,71,248604,28.56,0,0,28.56
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",M,10-14,43,248365,17.31,0,0,17.31
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",M,15-19,51,243635,20.93,0,0,20.93
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",M,20-24,21,242990,8.64,0,0,8.64
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",M,25-29,11,258584,4.25,0,0,4.25
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",M,30-34,6,281707,2.13,0,0,2.13
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",M,35-39,5,326042,1.53,0,0,1.53
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",M,40-44,3,397804,0.75,0,0,0.75
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",M,45-49,2,423926,0.47,0,0,0.47
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",M,50-54,1,418931,0.24,0,0,0.24
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",M,55-59,0,343681,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",M,60-64,0,291857,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",M,65-69,1,275800,0.36,0,0,0.36
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",M,70-74,0,236682,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",M,75-79,1,211104,0.47,0,0,0.47
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",M,80-84,0,139909,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,018",M,Da 85,0,101741,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",?,05-09,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",?,15-19,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",?,20-24,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",?,30-34,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",?,35-39,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",?,40-44,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",?,45-49,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",?,50-54,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",?,55-59,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",?,60-64,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",?,65-69,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",?,70-74,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",?,75-79,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",?,80-84,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",?,Da 85,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",F,00-04,47,210119,22.37,0,0,22.37
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",F,05-09,39,236751,16.47,0,0,16.47
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",F,10-14,47,231050,20.34,0,0,20.34
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",F,15-19,80,223142,35.85,0,0,35.85
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",F,20-24,24,221555,10.83,0,0,10.83
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",F,25-29,8,248364,3.22,0,0,3.22
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",F,30-34,1,281945,0.36,0,0,0.36
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",F,35-39,4,327835,1.22,0,0,1.22
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",F,40-44,2,398014,0.5,0,0,0.5
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",F,45-49,3,414786,0.72,0,0,0.72
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",F,50-54,1,408037,0.25,0,0,0.25
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",F,55-59,0,345129,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",F,60-64,0,306620,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",F,65-69,0,308483,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",F,70-74,1,264279,0.38,0,0,0.38
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",F,75-79,1,266425,0.38,0,0,0.38
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",F,80-84,0,203526,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",F,Da 85,0,228743,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",M,00-04,77,221839,34.71,0,0,34.71
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",M,05-09,60,251590,23.85,0,0,23.85
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",M,10-14,42,245368,17.12,0,0,17.12
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",M,15-19,60,240836,24.91,0,0,24.91
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",M,20-24,27,238693,11.31,0,0,11.31
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",M,25-29,12,256332,4.68,0,0,4.68
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",M,30-34,10,286989,3.48,0,0,3.48
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",M,35-39,5,336647,1.49,0,0,1.49
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",M,40-44,3,409460,0.73,0,0,0.73
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",M,45-49,4,425292,0.94,0,0,0.94
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",M,50-54,2,410281,0.49,0,0,0.49
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",M,55-59,1,333214,0.3,0,0,0.3
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",M,60-64,0,286903,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",M,65-69,1,280400,0.36,0,0,0.36
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",M,70-74,0,228258,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",M,75-79,1,211179,0.47,0,0,0.47
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",M,80-84,0,134593,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,017",M,Da 85,0,96489,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",?,00-04,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",?,05-09,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",?,20-24,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",?,25-29,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",?,30-34,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",?,35-39,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",?,40-44,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",?,45-49,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",?,50-54,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",?,55-59,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",?,60-64,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",?,65-69,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",?,70-74,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",?,75-79,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",?,80-84,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",?,Da 85,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",F,00-04,30,215751,13.91,0,0,13.91
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",F,05-09,34,238764,14.24,0,0,14.24
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",F,10-14,37,228611,16.19,0,0,16.19
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",F,15-19,59,220634,26.74,0,0,26.74
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",F,20-24,10,221957,4.51,0,0,4.51
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",F,25-29,7,248957,2.81,0,0,2.81
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",F,30-34,8,288710,2.77,0,0,2.77
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",F,35-39,3,340060,0.88,0,0,0.88
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",F,40-44,5,406208,1.23,0,0,1.23
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",F,45-49,5,417987,1.2,0,0,1.2
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",F,50-54,1,396992,0.25,0,0,0.25
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",F,55-59,2,336685,0.59,0,0,0.59
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",F,60-64,0,302897,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",F,65-69,0,315654,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",F,70-74,1,256000,0.39,0,0,0.39
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",F,75-79,0,262539,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",F,80-84,0,202687,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",F,Da 85,0,220713,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",M,00-04,48,228646,20.99,0,0,20.99
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",M,05-09,46,253665,18.13,0,0,18.13
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",M,10-14,31,242648,12.78,0,0,12.78
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",M,15-19,49,237686,20.62,0,0,20.62
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",M,20-24,17,236509,7.19,0,0,7.19
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",M,25-29,6,256065,2.34,0,0,2.34
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",M,30-34,3,294091,1.02,0,0,1.02
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",M,35-39,3,349817,0.86,0,0,0.86
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",M,40-44,1,419353,0.24,0,0,0.24
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",M,45-49,1,428463,0.23,0,0,0.23
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",M,50-54,1,397258,0.25,0,0,0.25
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",M,55-59,1,324430,0.31,0,0,0.31
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",M,60-64,1,282487,0.35,0,0,0.35
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",M,65-69,0,287688,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",M,70-74,0,219093,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",M,75-79,2,206850,0.97,0,0,0.97
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",M,80-84,0,131134,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,016",M,Da 85,0,90660,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,015",?,05-09,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,015",?,20-24,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,015",?,25-29,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,015",?,30-34,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,015",?,35-39,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,015",?,40-44,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,015",?,45-49,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,015",?,50-54,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,015",?,55-59,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,015",?,60-64,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,015",?,65-69,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,015",?,70-74,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,015",?,75-79,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,015",?,80-84,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,015",?,Da 85,0,0,0,0,0,0
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,015",F,00-04,13,222049,5.86,0,0,5.86
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,015",F,05-09,25,238201,10.5,0,0,10.5
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,015",F,10-14,44,227533,19.34,0,0,19.34
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,015",F,15-19,61,216750,28.14,0,0,28.14
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,015",F,20-24,12,223944,5.36,0,0,5.36
MALATTIE ESANTEMATICHE INFANTILI,,MONONUCLEOSI INFETTIVA,"2,015",F,25-29,3,250911,1.2,0,0,1.2
